candidate_id,region_id,formal_status,proof_scope,formal_evidence_level,formal_patterns,counterexample_available,counterexample_assignment,counterexample_output_difference,counterexample_source,formal_runtime,formal_skip_reason,schema_version
bitmanip_slice_low_w4__identity__ground_truth_region__cand_0008,bitmanip_slice_low_w4__identity__ground_truth_region,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000384,,semantic_formal_validation_v1
bitmanip_slice_low_w4__identity__whole_output_cone__cand_0001,bitmanip_slice_low_w4__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000396,,semantic_formal_validation_v1
bitmanip_slice_low_w4__identity__whole_output_cone__cand_0019,bitmanip_slice_low_w4__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000386,,semantic_formal_validation_v1
bitmanip_slice_low_w4__identity__whole_output_cone__cand_0020,bitmanip_slice_low_w4__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000384,,semantic_formal_validation_v1
bitmanip_slice_low_w4__identity__whole_output_cone__cand_0003,bitmanip_slice_low_w4__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000386,,semantic_formal_validation_v1
bitmanip_slice_low_w4__identity__whole_output_cone__cand_0004,bitmanip_slice_low_w4__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000383,,semantic_formal_validation_v1
bitmanip_slice_low_w4__identity__whole_output_cone__cand_0008,bitmanip_slice_low_w4__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000390,,semantic_formal_validation_v1
bitmanip_slice_low_w4__refactor__whole_output_cone__cand_0002,bitmanip_slice_low_w4__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000097,,semantic_formal_validation_v1
bitmanip_slice_low_w4__refactor__whole_output_cone__cand_0016,bitmanip_slice_low_w4__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000085,,semantic_formal_validation_v1
bitmanip_slice_low_w4__refactor__whole_output_cone__cand_0021,bitmanip_slice_low_w4__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000084,,semantic_formal_validation_v1
bitmanip_slice_low_w4__refactor__whole_output_cone__cand_0022,bitmanip_slice_low_w4__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000083,,semantic_formal_validation_v1
bitmanip_slice_low_w4__refactor__whole_output_cone__cand_0004,bitmanip_slice_low_w4__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000083,,semantic_formal_validation_v1
bitmanip_slice_low_w4__refactor__whole_output_cone__cand_0005,bitmanip_slice_low_w4__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000082,,semantic_formal_validation_v1
bitmanip_slice_low_w4__refactor__whole_output_cone__cand_0009,bitmanip_slice_low_w4__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000082,,semantic_formal_validation_v1
bitmanip_slice_low_w4__resub__whole_output_cone__cand_0002,bitmanip_slice_low_w4__resub__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000096,,semantic_formal_validation_v1
bitmanip_slice_low_w4__resub__whole_output_cone__cand_0016,bitmanip_slice_low_w4__resub__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000082,,semantic_formal_validation_v1
bitmanip_slice_low_w4__resub__whole_output_cone__cand_0021,bitmanip_slice_low_w4__resub__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000082,,semantic_formal_validation_v1
bitmanip_slice_low_w4__resub__whole_output_cone__cand_0022,bitmanip_slice_low_w4__resub__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000082,,semantic_formal_validation_v1
bitmanip_slice_low_w4__resub__whole_output_cone__cand_0004,bitmanip_slice_low_w4__resub__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000082,,semantic_formal_validation_v1
bitmanip_slice_low_w4__resub__whole_output_cone__cand_0005,bitmanip_slice_low_w4__resub__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000081,,semantic_formal_validation_v1
bitmanip_slice_low_w4__resub__whole_output_cone__cand_0009,bitmanip_slice_low_w4__resub__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000082,,semantic_formal_validation_v1
bitmanip_slice_low_w4__resyn2__whole_output_cone__cand_0002,bitmanip_slice_low_w4__resyn2__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000094,,semantic_formal_validation_v1
bitmanip_slice_low_w4__resyn2__whole_output_cone__cand_0016,bitmanip_slice_low_w4__resyn2__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000082,,semantic_formal_validation_v1
bitmanip_slice_low_w4__resyn2__whole_output_cone__cand_0021,bitmanip_slice_low_w4__resyn2__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000083,,semantic_formal_validation_v1
bitmanip_slice_low_w4__resyn2__whole_output_cone__cand_0022,bitmanip_slice_low_w4__resyn2__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000082,,semantic_formal_validation_v1
bitmanip_slice_low_w4__resyn2__whole_output_cone__cand_0004,bitmanip_slice_low_w4__resyn2__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000082,,semantic_formal_validation_v1
bitmanip_slice_low_w4__resyn2__whole_output_cone__cand_0005,bitmanip_slice_low_w4__resyn2__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000082,,semantic_formal_validation_v1
bitmanip_slice_low_w4__resyn2__whole_output_cone__cand_0009,bitmanip_slice_low_w4__resyn2__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000083,,semantic_formal_validation_v1
bitmanip_slice_low_w4__resyn__whole_output_cone__cand_0002,bitmanip_slice_low_w4__resyn__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000094,,semantic_formal_validation_v1
bitmanip_slice_low_w4__resyn__whole_output_cone__cand_0016,bitmanip_slice_low_w4__resyn__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000082,,semantic_formal_validation_v1
bitmanip_slice_low_w4__resyn__whole_output_cone__cand_0021,bitmanip_slice_low_w4__resyn__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000083,,semantic_formal_validation_v1
bitmanip_slice_low_w4__resyn__whole_output_cone__cand_0022,bitmanip_slice_low_w4__resyn__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000082,,semantic_formal_validation_v1
bitmanip_slice_low_w4__resyn__whole_output_cone__cand_0004,bitmanip_slice_low_w4__resyn__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000081,,semantic_formal_validation_v1
bitmanip_slice_low_w4__resyn__whole_output_cone__cand_0005,bitmanip_slice_low_w4__resyn__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000082,,semantic_formal_validation_v1
bitmanip_slice_low_w4__resyn__whole_output_cone__cand_0009,bitmanip_slice_low_w4__resyn__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000081,,semantic_formal_validation_v1
bitmanip_slice_low_w4__rewrite__whole_output_cone__cand_0002,bitmanip_slice_low_w4__rewrite__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000097,,semantic_formal_validation_v1
bitmanip_slice_low_w4__rewrite__whole_output_cone__cand_0016,bitmanip_slice_low_w4__rewrite__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000082,,semantic_formal_validation_v1
bitmanip_slice_low_w4__rewrite__whole_output_cone__cand_0021,bitmanip_slice_low_w4__rewrite__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000082,,semantic_formal_validation_v1
bitmanip_slice_low_w4__rewrite__whole_output_cone__cand_0022,bitmanip_slice_low_w4__rewrite__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000081,,semantic_formal_validation_v1
bitmanip_slice_low_w4__rewrite__whole_output_cone__cand_0004,bitmanip_slice_low_w4__rewrite__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000081,,semantic_formal_validation_v1
bitmanip_slice_low_w4__rewrite__whole_output_cone__cand_0005,bitmanip_slice_low_w4__rewrite__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000081,,semantic_formal_validation_v1
bitmanip_slice_low_w4__rewrite__whole_output_cone__cand_0009,bitmanip_slice_low_w4__rewrite__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000082,,semantic_formal_validation_v1
bitmanip_slice_low_w6__identity__ground_truth_region__cand_0001,bitmanip_slice_low_w6__identity__ground_truth_region,formally_verified_region,region,formal_exhaustive,64,false,{},,,0.005693,,semantic_formal_validation_v1
bitmanip_slice_low_w6__identity__ground_truth_region__cand_0022,bitmanip_slice_low_w6__identity__ground_truth_region,formally_verified_region,region,formal_exhaustive,64,false,{},,,0.005804,,semantic_formal_validation_v1
bitmanip_slice_low_w6__identity__ground_truth_region__cand_0023,bitmanip_slice_low_w6__identity__ground_truth_region,formally_verified_region,region,formal_exhaustive,64,false,{},,,0.005677,,semantic_formal_validation_v1
bitmanip_slice_low_w6__identity__ground_truth_region__cand_0003,bitmanip_slice_low_w6__identity__ground_truth_region,formally_verified_region,region,formal_exhaustive,64,false,{},,,0.005741,,semantic_formal_validation_v1
bitmanip_slice_low_w6__identity__ground_truth_region__cand_0004,bitmanip_slice_low_w6__identity__ground_truth_region,formally_verified_region,region,formal_exhaustive,64,false,{},,,0.005691,,semantic_formal_validation_v1
bitmanip_slice_low_w6__identity__ground_truth_region__cand_0008,bitmanip_slice_low_w6__identity__ground_truth_region,formally_verified_region,region,formal_exhaustive,64,false,{},,,0.005676,,semantic_formal_validation_v1
bitmanip_slice_low_w6__identity__whole_output_cone__cand_0001,bitmanip_slice_low_w6__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,64,false,{},,,0.005852,,semantic_formal_validation_v1
bitmanip_slice_low_w6__identity__whole_output_cone__cand_0022,bitmanip_slice_low_w6__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,64,false,{},,,0.005792,,semantic_formal_validation_v1
bitmanip_slice_low_w6__identity__whole_output_cone__cand_0023,bitmanip_slice_low_w6__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,64,false,{},,,0.005842,,semantic_formal_validation_v1
bitmanip_slice_low_w6__identity__whole_output_cone__cand_0003,bitmanip_slice_low_w6__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,64,false,{},,,0.005680,,semantic_formal_validation_v1
bitmanip_slice_low_w6__identity__whole_output_cone__cand_0004,bitmanip_slice_low_w6__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,64,false,{},,,0.005674,,semantic_formal_validation_v1
bitmanip_slice_low_w6__identity__whole_output_cone__cand_0008,bitmanip_slice_low_w6__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,64,false,{},,,0.005699,,semantic_formal_validation_v1
bitmanip_slice_low_w8__identity__ground_truth_region__cand_0001,bitmanip_slice_low_w8__identity__ground_truth_region,formally_verified_region,region,formal_exhaustive,256,false,{},,,0.123713,,semantic_formal_validation_v1
bitmanip_slice_low_w8__identity__ground_truth_region__cand_0022,bitmanip_slice_low_w8__identity__ground_truth_region,formally_verified_region,region,formal_exhaustive,256,false,{},,,0.124217,,semantic_formal_validation_v1
bitmanip_slice_low_w8__identity__ground_truth_region__cand_0023,bitmanip_slice_low_w8__identity__ground_truth_region,formally_verified_region,region,formal_exhaustive,256,false,{},,,0.123841,,semantic_formal_validation_v1
bitmanip_slice_low_w8__identity__ground_truth_region__cand_0003,bitmanip_slice_low_w8__identity__ground_truth_region,formally_verified_region,region,formal_exhaustive,256,false,{},,,0.124111,,semantic_formal_validation_v1
bitmanip_slice_low_w8__identity__ground_truth_region__cand_0004,bitmanip_slice_low_w8__identity__ground_truth_region,formally_verified_region,region,formal_exhaustive,256,false,{},,,0.124252,,semantic_formal_validation_v1
bitmanip_slice_low_w8__identity__ground_truth_region__cand_0008,bitmanip_slice_low_w8__identity__ground_truth_region,formally_verified_region,region,formal_exhaustive,256,false,{},,,0.124145,,semantic_formal_validation_v1
bitmanip_slice_low_w8__identity__whole_output_cone__cand_0001,bitmanip_slice_low_w8__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,256,false,{},,,0.124209,,semantic_formal_validation_v1
bitmanip_slice_low_w8__identity__whole_output_cone__cand_0022,bitmanip_slice_low_w8__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,256,false,{},,,0.124171,,semantic_formal_validation_v1
bitmanip_slice_low_w8__identity__whole_output_cone__cand_0023,bitmanip_slice_low_w8__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,256,false,{},,,0.123304,,semantic_formal_validation_v1
bitmanip_slice_low_w8__identity__whole_output_cone__cand_0003,bitmanip_slice_low_w8__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,256,false,{},,,0.124169,,semantic_formal_validation_v1
bitmanip_slice_low_w8__identity__whole_output_cone__cand_0004,bitmanip_slice_low_w8__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,256,false,{},,,0.123846,,semantic_formal_validation_v1
bitmanip_slice_low_w8__identity__whole_output_cone__cand_0008,bitmanip_slice_low_w8__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,256,false,{},,,0.123643,,semantic_formal_validation_v1
bitmanip_zero_extend_w2__balance__whole_output_cone__cand_0022,bitmanip_zero_extend_w2__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000310,,semantic_formal_validation_v1
bitmanip_zero_extend_w2__balance__whole_output_cone__cand_0005,bitmanip_zero_extend_w2__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000135,,semantic_formal_validation_v1
bitmanip_zero_extend_w2__compress2rs__whole_output_cone__cand_0001,bitmanip_zero_extend_w2__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000123,,semantic_formal_validation_v1
bitmanip_zero_extend_w2__compress2rs__whole_output_cone__cand_0023,bitmanip_zero_extend_w2__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000102,,semantic_formal_validation_v1
bitmanip_zero_extend_w2__compress2rs__whole_output_cone__cand_0024,bitmanip_zero_extend_w2__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000098,,semantic_formal_validation_v1
bitmanip_zero_extend_w2__compress2rs__whole_output_cone__cand_0003,bitmanip_zero_extend_w2__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000098,,semantic_formal_validation_v1
bitmanip_zero_extend_w2__compress2rs__whole_output_cone__cand_0004,bitmanip_zero_extend_w2__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000093,,semantic_formal_validation_v1
bitmanip_zero_extend_w2__compress2rs__whole_output_cone__cand_0008,bitmanip_zero_extend_w2__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000093,,semantic_formal_validation_v1
bitmanip_zero_extend_w2__dc2__whole_output_cone__cand_0001,bitmanip_zero_extend_w2__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000116,,semantic_formal_validation_v1
bitmanip_zero_extend_w2__dc2__whole_output_cone__cand_0023,bitmanip_zero_extend_w2__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000091,,semantic_formal_validation_v1
bitmanip_zero_extend_w2__dc2__whole_output_cone__cand_0024,bitmanip_zero_extend_w2__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000092,,semantic_formal_validation_v1
bitmanip_zero_extend_w2__dc2__whole_output_cone__cand_0003,bitmanip_zero_extend_w2__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000091,,semantic_formal_validation_v1
bitmanip_zero_extend_w2__dc2__whole_output_cone__cand_0004,bitmanip_zero_extend_w2__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000090,,semantic_formal_validation_v1
bitmanip_zero_extend_w2__dc2__whole_output_cone__cand_0008,bitmanip_zero_extend_w2__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000089,,semantic_formal_validation_v1
bitmanip_zero_extend_w2__identity__ground_truth_region__cand_0001,bitmanip_zero_extend_w2__identity__ground_truth_region,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000126,,semantic_formal_validation_v1
bitmanip_zero_extend_w2__identity__ground_truth_region__cand_0023,bitmanip_zero_extend_w2__identity__ground_truth_region,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000100,,semantic_formal_validation_v1
bitmanip_zero_extend_w2__identity__ground_truth_region__cand_0024,bitmanip_zero_extend_w2__identity__ground_truth_region,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000098,,semantic_formal_validation_v1
bitmanip_zero_extend_w2__identity__ground_truth_region__cand_0003,bitmanip_zero_extend_w2__identity__ground_truth_region,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000097,,semantic_formal_validation_v1
bitmanip_zero_extend_w2__identity__ground_truth_region__cand_0004,bitmanip_zero_extend_w2__identity__ground_truth_region,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000095,,semantic_formal_validation_v1
bitmanip_zero_extend_w2__identity__ground_truth_region__cand_0008,bitmanip_zero_extend_w2__identity__ground_truth_region,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000095,,semantic_formal_validation_v1
bitmanip_zero_extend_w2__identity__whole_output_cone__cand_0001,bitmanip_zero_extend_w2__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000117,,semantic_formal_validation_v1
bitmanip_zero_extend_w2__identity__whole_output_cone__cand_0023,bitmanip_zero_extend_w2__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000097,,semantic_formal_validation_v1
bitmanip_zero_extend_w2__identity__whole_output_cone__cand_0024,bitmanip_zero_extend_w2__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000097,,semantic_formal_validation_v1
bitmanip_zero_extend_w2__identity__whole_output_cone__cand_0003,bitmanip_zero_extend_w2__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000096,,semantic_formal_validation_v1
bitmanip_zero_extend_w2__identity__whole_output_cone__cand_0004,bitmanip_zero_extend_w2__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000097,,semantic_formal_validation_v1
bitmanip_zero_extend_w2__identity__whole_output_cone__cand_0008,bitmanip_zero_extend_w2__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000094,,semantic_formal_validation_v1
bitmanip_zero_extend_w2__refactor__whole_output_cone__cand_0001,bitmanip_zero_extend_w2__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000106,,semantic_formal_validation_v1
bitmanip_zero_extend_w2__refactor__whole_output_cone__cand_0023,bitmanip_zero_extend_w2__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000091,,semantic_formal_validation_v1
bitmanip_zero_extend_w2__refactor__whole_output_cone__cand_0024,bitmanip_zero_extend_w2__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000089,,semantic_formal_validation_v1
bitmanip_zero_extend_w2__refactor__whole_output_cone__cand_0003,bitmanip_zero_extend_w2__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000088,,semantic_formal_validation_v1
bitmanip_zero_extend_w2__refactor__whole_output_cone__cand_0004,bitmanip_zero_extend_w2__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000087,,semantic_formal_validation_v1
bitmanip_zero_extend_w2__refactor__whole_output_cone__cand_0008,bitmanip_zero_extend_w2__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000087,,semantic_formal_validation_v1
bitmanip_zero_extend_w2__resub__whole_output_cone__cand_0001,bitmanip_zero_extend_w2__resub__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000104,,semantic_formal_validation_v1
bitmanip_zero_extend_w2__resub__whole_output_cone__cand_0023,bitmanip_zero_extend_w2__resub__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000088,,semantic_formal_validation_v1
bitmanip_zero_extend_w2__resub__whole_output_cone__cand_0024,bitmanip_zero_extend_w2__resub__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000088,,semantic_formal_validation_v1
bitmanip_zero_extend_w2__resub__whole_output_cone__cand_0003,bitmanip_zero_extend_w2__resub__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000088,,semantic_formal_validation_v1
bitmanip_zero_extend_w2__resub__whole_output_cone__cand_0004,bitmanip_zero_extend_w2__resub__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000087,,semantic_formal_validation_v1
bitmanip_zero_extend_w2__resub__whole_output_cone__cand_0008,bitmanip_zero_extend_w2__resub__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000087,,semantic_formal_validation_v1
bitmanip_zero_extend_w2__resyn2__whole_output_cone__cand_0001,bitmanip_zero_extend_w2__resyn2__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000102,,semantic_formal_validation_v1
bitmanip_zero_extend_w2__resyn2__whole_output_cone__cand_0023,bitmanip_zero_extend_w2__resyn2__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000087,,semantic_formal_validation_v1
bitmanip_zero_extend_w2__resyn2__whole_output_cone__cand_0024,bitmanip_zero_extend_w2__resyn2__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000090,,semantic_formal_validation_v1
bitmanip_zero_extend_w2__resyn2__whole_output_cone__cand_0003,bitmanip_zero_extend_w2__resyn2__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000087,,semantic_formal_validation_v1
bitmanip_zero_extend_w2__resyn2__whole_output_cone__cand_0004,bitmanip_zero_extend_w2__resyn2__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000086,,semantic_formal_validation_v1
bitmanip_zero_extend_w2__resyn2__whole_output_cone__cand_0008,bitmanip_zero_extend_w2__resyn2__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000086,,semantic_formal_validation_v1
bitmanip_zero_extend_w2__resyn__whole_output_cone__cand_0022,bitmanip_zero_extend_w2__resyn__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000130,,semantic_formal_validation_v1
bitmanip_zero_extend_w2__resyn__whole_output_cone__cand_0005,bitmanip_zero_extend_w2__resyn__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000117,,semantic_formal_validation_v1
bitmanip_zero_extend_w2__rewrite__whole_output_cone__cand_0022,bitmanip_zero_extend_w2__rewrite__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000137,,semantic_formal_validation_v1
bitmanip_zero_extend_w2__rewrite__whole_output_cone__cand_0005,bitmanip_zero_extend_w2__rewrite__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000119,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__balance__whole_output_cone__cand_0002,bitmanip_zero_extend_w3__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000195,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__balance__whole_output_cone__cand_0024,bitmanip_zero_extend_w3__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000170,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__balance__whole_output_cone__cand_0025,bitmanip_zero_extend_w3__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000166,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__balance__whole_output_cone__cand_0004,bitmanip_zero_extend_w3__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000166,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__balance__whole_output_cone__cand_0005,bitmanip_zero_extend_w3__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000166,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__balance__whole_output_cone__cand_0009,bitmanip_zero_extend_w3__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000165,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__compress2rs__whole_output_cone__cand_0002,bitmanip_zero_extend_w3__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000180,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__compress2rs__whole_output_cone__cand_0024,bitmanip_zero_extend_w3__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000165,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__compress2rs__whole_output_cone__cand_0025,bitmanip_zero_extend_w3__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000165,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__compress2rs__whole_output_cone__cand_0004,bitmanip_zero_extend_w3__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000166,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__compress2rs__whole_output_cone__cand_0005,bitmanip_zero_extend_w3__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000165,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__compress2rs__whole_output_cone__cand_0009,bitmanip_zero_extend_w3__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000164,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__dc2__whole_output_cone__cand_0002,bitmanip_zero_extend_w3__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000186,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__dc2__whole_output_cone__cand_0024,bitmanip_zero_extend_w3__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000166,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__dc2__whole_output_cone__cand_0025,bitmanip_zero_extend_w3__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000167,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__dc2__whole_output_cone__cand_0004,bitmanip_zero_extend_w3__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000165,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__dc2__whole_output_cone__cand_0005,bitmanip_zero_extend_w3__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000164,,semantic_formal_validation_v1
bitmanip_zero_extend_w3__dc2__whole_output_cone__cand_0009,bitmanip_zero_extend_w3__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,8,false,{},,,0.000163,,semantic_formal_validation_v1
