candidate_id,region_id,case_id,family,operator,optimization,source_type,grammar_family,classification,proof_scope,canonical_form,rtl_text,candidate_rtl_cost,input_gate_count,reduction_rate,reduction_rate_ge_70,formal_runtime
bitmanip_zero_extend_w2__compress2rs__whole_output_cone__cand_0001,bitmanip_zero_extend_w2__compress2rs__whole_output_cone,bitmanip_zero_extend_w2,bitmanip,zero_extend,compress2rs,whole_output_cone,arithmetic_direct,canonical_syntactic_match,region,"zero_extend<4,unsigned>(a)","{2'd0, a}",1,4,75.000000,true,0.000123
bitmanip_zero_extend_w2__compress2rs__whole_output_cone__cand_0023,bitmanip_zero_extend_w2__compress2rs__whole_output_cone,bitmanip_zero_extend_w2,bitmanip,zero_extend,compress2rs,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_or<4,unsigned>(a)",(a | 4'd0),1,4,75.000000,true,0.000102
bitmanip_zero_extend_w2__compress2rs__whole_output_cone__cand_0024,bitmanip_zero_extend_w2__compress2rs__whole_output_cone,bitmanip_zero_extend_w2,bitmanip,zero_extend,compress2rs,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_xor<4,unsigned>(a)",(a ^ 4'd0),1,4,75.000000,true,0.000098
bitmanip_zero_extend_w2__compress2rs__whole_output_cone__cand_0003,bitmanip_zero_extend_w2__compress2rs__whole_output_cone,bitmanip_zero_extend_w2,bitmanip,zero_extend,compress2rs,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"add<4,unsigned>(4'd0,a)",(a + 4'd0),2,4,50.000000,false,0.000098
bitmanip_zero_extend_w2__compress2rs__whole_output_cone__cand_0004,bitmanip_zero_extend_w2__compress2rs__whole_output_cone,bitmanip_zero_extend_w2,bitmanip,zero_extend,compress2rs,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"sub<4,unsigned>(a,4'd0)",(a - 4'd0),2,4,50.000000,false,0.000093
bitmanip_zero_extend_w2__compress2rs__whole_output_cone__cand_0008,bitmanip_zero_extend_w2__compress2rs__whole_output_cone,bitmanip_zero_extend_w2,bitmanip,zero_extend,compress2rs,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<4,unsigned>(4'd1,a)",(a * 4'd1),4,4,0.000000,false,0.000093
bitmanip_zero_extend_w2__dc2__whole_output_cone__cand_0001,bitmanip_zero_extend_w2__dc2__whole_output_cone,bitmanip_zero_extend_w2,bitmanip,zero_extend,dc2,whole_output_cone,arithmetic_direct,canonical_syntactic_match,region,"zero_extend<4,unsigned>(a)","{2'd0, a}",1,4,75.000000,true,0.000116
bitmanip_zero_extend_w2__dc2__whole_output_cone__cand_0023,bitmanip_zero_extend_w2__dc2__whole_output_cone,bitmanip_zero_extend_w2,bitmanip,zero_extend,dc2,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_or<4,unsigned>(a)",(a | 4'd0),1,4,75.000000,true,0.000091
bitmanip_zero_extend_w2__dc2__whole_output_cone__cand_0024,bitmanip_zero_extend_w2__dc2__whole_output_cone,bitmanip_zero_extend_w2,bitmanip,zero_extend,dc2,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_xor<4,unsigned>(a)",(a ^ 4'd0),1,4,75.000000,true,0.000092
bitmanip_zero_extend_w2__dc2__whole_output_cone__cand_0003,bitmanip_zero_extend_w2__dc2__whole_output_cone,bitmanip_zero_extend_w2,bitmanip,zero_extend,dc2,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"add<4,unsigned>(4'd0,a)",(a + 4'd0),2,4,50.000000,false,0.000091
bitmanip_zero_extend_w2__dc2__whole_output_cone__cand_0004,bitmanip_zero_extend_w2__dc2__whole_output_cone,bitmanip_zero_extend_w2,bitmanip,zero_extend,dc2,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"sub<4,unsigned>(a,4'd0)",(a - 4'd0),2,4,50.000000,false,0.000090
bitmanip_zero_extend_w2__dc2__whole_output_cone__cand_0008,bitmanip_zero_extend_w2__dc2__whole_output_cone,bitmanip_zero_extend_w2,bitmanip,zero_extend,dc2,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<4,unsigned>(4'd1,a)",(a * 4'd1),4,4,0.000000,false,0.000089
bitmanip_zero_extend_w2__identity__ground_truth_region__cand_0001,bitmanip_zero_extend_w2__identity__ground_truth_region,bitmanip_zero_extend_w2,bitmanip,zero_extend,identity,ground_truth_region,arithmetic_direct,canonical_syntactic_match,region,"zero_extend<4,unsigned>(a)","{2'd0, a}",1,4,75.000000,true,0.000126
bitmanip_zero_extend_w2__identity__ground_truth_region__cand_0023,bitmanip_zero_extend_w2__identity__ground_truth_region,bitmanip_zero_extend_w2,bitmanip,zero_extend,identity,ground_truth_region,bitmanip_direct,formally_equivalent_alternative,region,"mask_or<4,unsigned>(a)",(a | 4'd0),1,4,75.000000,true,0.000100
bitmanip_zero_extend_w2__identity__ground_truth_region__cand_0024,bitmanip_zero_extend_w2__identity__ground_truth_region,bitmanip_zero_extend_w2,bitmanip,zero_extend,identity,ground_truth_region,bitmanip_direct,formally_equivalent_alternative,region,"mask_xor<4,unsigned>(a)",(a ^ 4'd0),1,4,75.000000,true,0.000098
bitmanip_zero_extend_w2__identity__ground_truth_region__cand_0003,bitmanip_zero_extend_w2__identity__ground_truth_region,bitmanip_zero_extend_w2,bitmanip,zero_extend,identity,ground_truth_region,arithmetic_direct,formally_equivalent_alternative,region,"add<4,unsigned>(4'd0,a)",(a + 4'd0),2,4,50.000000,false,0.000097
bitmanip_zero_extend_w2__identity__ground_truth_region__cand_0004,bitmanip_zero_extend_w2__identity__ground_truth_region,bitmanip_zero_extend_w2,bitmanip,zero_extend,identity,ground_truth_region,arithmetic_direct,formally_equivalent_alternative,region,"sub<4,unsigned>(a,4'd0)",(a - 4'd0),2,4,50.000000,false,0.000095
bitmanip_zero_extend_w2__identity__ground_truth_region__cand_0008,bitmanip_zero_extend_w2__identity__ground_truth_region,bitmanip_zero_extend_w2,bitmanip,zero_extend,identity,ground_truth_region,arithmetic_direct,formally_equivalent_alternative,region,"mul<4,unsigned>(4'd1,a)",(a * 4'd1),4,4,0.000000,false,0.000095
bitmanip_zero_extend_w2__identity__whole_output_cone__cand_0001,bitmanip_zero_extend_w2__identity__whole_output_cone,bitmanip_zero_extend_w2,bitmanip,zero_extend,identity,whole_output_cone,arithmetic_direct,canonical_syntactic_match,region,"zero_extend<4,unsigned>(a)","{2'd0, a}",1,4,75.000000,true,0.000117
bitmanip_zero_extend_w2__identity__whole_output_cone__cand_0023,bitmanip_zero_extend_w2__identity__whole_output_cone,bitmanip_zero_extend_w2,bitmanip,zero_extend,identity,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_or<4,unsigned>(a)",(a | 4'd0),1,4,75.000000,true,0.000097
bitmanip_zero_extend_w2__identity__whole_output_cone__cand_0024,bitmanip_zero_extend_w2__identity__whole_output_cone,bitmanip_zero_extend_w2,bitmanip,zero_extend,identity,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_xor<4,unsigned>(a)",(a ^ 4'd0),1,4,75.000000,true,0.000097
bitmanip_zero_extend_w2__identity__whole_output_cone__cand_0003,bitmanip_zero_extend_w2__identity__whole_output_cone,bitmanip_zero_extend_w2,bitmanip,zero_extend,identity,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"add<4,unsigned>(4'd0,a)",(a + 4'd0),2,4,50.000000,false,0.000096
bitmanip_zero_extend_w2__identity__whole_output_cone__cand_0004,bitmanip_zero_extend_w2__identity__whole_output_cone,bitmanip_zero_extend_w2,bitmanip,zero_extend,identity,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"sub<4,unsigned>(a,4'd0)",(a - 4'd0),2,4,50.000000,false,0.000097
bitmanip_zero_extend_w2__identity__whole_output_cone__cand_0008,bitmanip_zero_extend_w2__identity__whole_output_cone,bitmanip_zero_extend_w2,bitmanip,zero_extend,identity,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<4,unsigned>(4'd1,a)",(a * 4'd1),4,4,0.000000,false,0.000094
bitmanip_zero_extend_w2__refactor__whole_output_cone__cand_0001,bitmanip_zero_extend_w2__refactor__whole_output_cone,bitmanip_zero_extend_w2,bitmanip,zero_extend,refactor,whole_output_cone,arithmetic_direct,canonical_syntactic_match,region,"zero_extend<4,unsigned>(a)","{2'd0, a}",1,4,75.000000,true,0.000106
bitmanip_zero_extend_w2__refactor__whole_output_cone__cand_0023,bitmanip_zero_extend_w2__refactor__whole_output_cone,bitmanip_zero_extend_w2,bitmanip,zero_extend,refactor,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_or<4,unsigned>(a)",(a | 4'd0),1,4,75.000000,true,0.000091
bitmanip_zero_extend_w2__refactor__whole_output_cone__cand_0024,bitmanip_zero_extend_w2__refactor__whole_output_cone,bitmanip_zero_extend_w2,bitmanip,zero_extend,refactor,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_xor<4,unsigned>(a)",(a ^ 4'd0),1,4,75.000000,true,0.000089
bitmanip_zero_extend_w2__refactor__whole_output_cone__cand_0003,bitmanip_zero_extend_w2__refactor__whole_output_cone,bitmanip_zero_extend_w2,bitmanip,zero_extend,refactor,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"add<4,unsigned>(4'd0,a)",(a + 4'd0),2,4,50.000000,false,0.000088
bitmanip_zero_extend_w2__refactor__whole_output_cone__cand_0004,bitmanip_zero_extend_w2__refactor__whole_output_cone,bitmanip_zero_extend_w2,bitmanip,zero_extend,refactor,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"sub<4,unsigned>(a,4'd0)",(a - 4'd0),2,4,50.000000,false,0.000087
bitmanip_zero_extend_w2__refactor__whole_output_cone__cand_0008,bitmanip_zero_extend_w2__refactor__whole_output_cone,bitmanip_zero_extend_w2,bitmanip,zero_extend,refactor,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<4,unsigned>(4'd1,a)",(a * 4'd1),4,4,0.000000,false,0.000087
bitmanip_zero_extend_w2__resub__whole_output_cone__cand_0001,bitmanip_zero_extend_w2__resub__whole_output_cone,bitmanip_zero_extend_w2,bitmanip,zero_extend,resub,whole_output_cone,arithmetic_direct,canonical_syntactic_match,region,"zero_extend<4,unsigned>(a)","{2'd0, a}",1,4,75.000000,true,0.000104
bitmanip_zero_extend_w2__resub__whole_output_cone__cand_0023,bitmanip_zero_extend_w2__resub__whole_output_cone,bitmanip_zero_extend_w2,bitmanip,zero_extend,resub,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_or<4,unsigned>(a)",(a | 4'd0),1,4,75.000000,true,0.000088
bitmanip_zero_extend_w2__resub__whole_output_cone__cand_0024,bitmanip_zero_extend_w2__resub__whole_output_cone,bitmanip_zero_extend_w2,bitmanip,zero_extend,resub,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_xor<4,unsigned>(a)",(a ^ 4'd0),1,4,75.000000,true,0.000088
bitmanip_zero_extend_w2__resub__whole_output_cone__cand_0003,bitmanip_zero_extend_w2__resub__whole_output_cone,bitmanip_zero_extend_w2,bitmanip,zero_extend,resub,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"add<4,unsigned>(4'd0,a)",(a + 4'd0),2,4,50.000000,false,0.000088
bitmanip_zero_extend_w2__resub__whole_output_cone__cand_0004,bitmanip_zero_extend_w2__resub__whole_output_cone,bitmanip_zero_extend_w2,bitmanip,zero_extend,resub,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"sub<4,unsigned>(a,4'd0)",(a - 4'd0),2,4,50.000000,false,0.000087
bitmanip_zero_extend_w2__resub__whole_output_cone__cand_0008,bitmanip_zero_extend_w2__resub__whole_output_cone,bitmanip_zero_extend_w2,bitmanip,zero_extend,resub,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<4,unsigned>(4'd1,a)",(a * 4'd1),4,4,0.000000,false,0.000087
bitmanip_zero_extend_w2__resyn2__whole_output_cone__cand_0001,bitmanip_zero_extend_w2__resyn2__whole_output_cone,bitmanip_zero_extend_w2,bitmanip,zero_extend,resyn2,whole_output_cone,arithmetic_direct,canonical_syntactic_match,region,"zero_extend<4,unsigned>(a)","{2'd0, a}",1,4,75.000000,true,0.000102
bitmanip_zero_extend_w2__resyn2__whole_output_cone__cand_0023,bitmanip_zero_extend_w2__resyn2__whole_output_cone,bitmanip_zero_extend_w2,bitmanip,zero_extend,resyn2,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_or<4,unsigned>(a)",(a | 4'd0),1,4,75.000000,true,0.000087
bitmanip_zero_extend_w2__resyn2__whole_output_cone__cand_0024,bitmanip_zero_extend_w2__resyn2__whole_output_cone,bitmanip_zero_extend_w2,bitmanip,zero_extend,resyn2,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_xor<4,unsigned>(a)",(a ^ 4'd0),1,4,75.000000,true,0.000090
bitmanip_zero_extend_w2__resyn2__whole_output_cone__cand_0003,bitmanip_zero_extend_w2__resyn2__whole_output_cone,bitmanip_zero_extend_w2,bitmanip,zero_extend,resyn2,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"add<4,unsigned>(4'd0,a)",(a + 4'd0),2,4,50.000000,false,0.000087
bitmanip_zero_extend_w2__resyn2__whole_output_cone__cand_0004,bitmanip_zero_extend_w2__resyn2__whole_output_cone,bitmanip_zero_extend_w2,bitmanip,zero_extend,resyn2,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"sub<4,unsigned>(a,4'd0)",(a - 4'd0),2,4,50.000000,false,0.000086
bitmanip_zero_extend_w2__resyn2__whole_output_cone__cand_0008,bitmanip_zero_extend_w2__resyn2__whole_output_cone,bitmanip_zero_extend_w2,bitmanip,zero_extend,resyn2,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<4,unsigned>(4'd1,a)",(a * 4'd1),4,4,0.000000,false,0.000086
bitmanip_zero_extend_w2__resyn__whole_output_cone__cand_0022,bitmanip_zero_extend_w2__resyn__whole_output_cone,bitmanip_zero_extend_w2,bitmanip,zero_extend,resyn,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<4,unsigned>(a)",(a & 4'd0),1,7,85.714286,true,0.000130
bitmanip_zero_extend_w2__resyn__whole_output_cone__cand_0005,bitmanip_zero_extend_w2__resyn__whole_output_cone,bitmanip_zero_extend_w2,bitmanip,zero_extend,resyn,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<4,unsigned>(4'd0,a)",(a * 4'd0),4,7,42.857143,false,0.000117
bitmanip_zero_extend_w2__rewrite__whole_output_cone__cand_0022,bitmanip_zero_extend_w2__rewrite__whole_output_cone,bitmanip_zero_extend_w2,bitmanip,zero_extend,rewrite,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<4,unsigned>(a)",(a & 4'd0),1,7,85.714286,true,0.000137
bitmanip_zero_extend_w2__rewrite__whole_output_cone__cand_0005,bitmanip_zero_extend_w2__rewrite__whole_output_cone,bitmanip_zero_extend_w2,bitmanip,zero_extend,rewrite,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<4,unsigned>(4'd0,a)",(a * 4'd0),4,7,42.857143,false,0.000119
bitmanip_zero_extend_w3__balance__whole_output_cone__cand_0002,bitmanip_zero_extend_w3__balance__whole_output_cone,bitmanip_zero_extend_w3,bitmanip,zero_extend,balance,whole_output_cone,arithmetic_direct,canonical_syntactic_match,region,"zero_extend<6,unsigned>(a)","{3'd0, a}",1,6,83.333333,true,0.000195
bitmanip_zero_extend_w3__balance__whole_output_cone__cand_0024,bitmanip_zero_extend_w3__balance__whole_output_cone,bitmanip_zero_extend_w3,bitmanip,zero_extend,balance,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_or<6,unsigned>(a)",(a | 6'd0),1,6,83.333333,true,0.000170
bitmanip_zero_extend_w3__balance__whole_output_cone__cand_0025,bitmanip_zero_extend_w3__balance__whole_output_cone,bitmanip_zero_extend_w3,bitmanip,zero_extend,balance,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_xor<6,unsigned>(a)",(a ^ 6'd0),1,6,83.333333,true,0.000166
bitmanip_zero_extend_w3__balance__whole_output_cone__cand_0004,bitmanip_zero_extend_w3__balance__whole_output_cone,bitmanip_zero_extend_w3,bitmanip,zero_extend,balance,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"add<6,unsigned>(6'd0,a)",(a + 6'd0),2,6,66.666667,false,0.000166
bitmanip_zero_extend_w3__balance__whole_output_cone__cand_0005,bitmanip_zero_extend_w3__balance__whole_output_cone,bitmanip_zero_extend_w3,bitmanip,zero_extend,balance,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"sub<6,unsigned>(a,6'd0)",(a - 6'd0),2,6,66.666667,false,0.000166
bitmanip_zero_extend_w3__balance__whole_output_cone__cand_0009,bitmanip_zero_extend_w3__balance__whole_output_cone,bitmanip_zero_extend_w3,bitmanip,zero_extend,balance,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<6,unsigned>(6'd1,a)",(a * 6'd1),4,6,33.333333,false,0.000165
bitmanip_zero_extend_w3__compress2rs__whole_output_cone__cand_0002,bitmanip_zero_extend_w3__compress2rs__whole_output_cone,bitmanip_zero_extend_w3,bitmanip,zero_extend,compress2rs,whole_output_cone,arithmetic_direct,canonical_syntactic_match,region,"zero_extend<6,unsigned>(a)","{3'd0, a}",1,6,83.333333,true,0.000180
bitmanip_zero_extend_w3__compress2rs__whole_output_cone__cand_0024,bitmanip_zero_extend_w3__compress2rs__whole_output_cone,bitmanip_zero_extend_w3,bitmanip,zero_extend,compress2rs,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_or<6,unsigned>(a)",(a | 6'd0),1,6,83.333333,true,0.000165
bitmanip_zero_extend_w3__compress2rs__whole_output_cone__cand_0025,bitmanip_zero_extend_w3__compress2rs__whole_output_cone,bitmanip_zero_extend_w3,bitmanip,zero_extend,compress2rs,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_xor<6,unsigned>(a)",(a ^ 6'd0),1,6,83.333333,true,0.000165
bitmanip_zero_extend_w3__compress2rs__whole_output_cone__cand_0004,bitmanip_zero_extend_w3__compress2rs__whole_output_cone,bitmanip_zero_extend_w3,bitmanip,zero_extend,compress2rs,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"add<6,unsigned>(6'd0,a)",(a + 6'd0),2,6,66.666667,false,0.000166
bitmanip_zero_extend_w3__compress2rs__whole_output_cone__cand_0005,bitmanip_zero_extend_w3__compress2rs__whole_output_cone,bitmanip_zero_extend_w3,bitmanip,zero_extend,compress2rs,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"sub<6,unsigned>(a,6'd0)",(a - 6'd0),2,6,66.666667,false,0.000165
bitmanip_zero_extend_w3__compress2rs__whole_output_cone__cand_0009,bitmanip_zero_extend_w3__compress2rs__whole_output_cone,bitmanip_zero_extend_w3,bitmanip,zero_extend,compress2rs,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<6,unsigned>(6'd1,a)",(a * 6'd1),4,6,33.333333,false,0.000164
bitmanip_zero_extend_w3__dc2__whole_output_cone__cand_0002,bitmanip_zero_extend_w3__dc2__whole_output_cone,bitmanip_zero_extend_w3,bitmanip,zero_extend,dc2,whole_output_cone,arithmetic_direct,canonical_syntactic_match,region,"zero_extend<6,unsigned>(a)","{3'd0, a}",1,6,83.333333,true,0.000186
bitmanip_zero_extend_w3__dc2__whole_output_cone__cand_0024,bitmanip_zero_extend_w3__dc2__whole_output_cone,bitmanip_zero_extend_w3,bitmanip,zero_extend,dc2,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_or<6,unsigned>(a)",(a | 6'd0),1,6,83.333333,true,0.000166
bitmanip_zero_extend_w3__dc2__whole_output_cone__cand_0025,bitmanip_zero_extend_w3__dc2__whole_output_cone,bitmanip_zero_extend_w3,bitmanip,zero_extend,dc2,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_xor<6,unsigned>(a)",(a ^ 6'd0),1,6,83.333333,true,0.000167
bitmanip_zero_extend_w3__dc2__whole_output_cone__cand_0004,bitmanip_zero_extend_w3__dc2__whole_output_cone,bitmanip_zero_extend_w3,bitmanip,zero_extend,dc2,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"add<6,unsigned>(6'd0,a)",(a + 6'd0),2,6,66.666667,false,0.000165
bitmanip_zero_extend_w3__dc2__whole_output_cone__cand_0005,bitmanip_zero_extend_w3__dc2__whole_output_cone,bitmanip_zero_extend_w3,bitmanip,zero_extend,dc2,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"sub<6,unsigned>(a,6'd0)",(a - 6'd0),2,6,66.666667,false,0.000164
bitmanip_zero_extend_w3__dc2__whole_output_cone__cand_0009,bitmanip_zero_extend_w3__dc2__whole_output_cone,bitmanip_zero_extend_w3,bitmanip,zero_extend,dc2,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<6,unsigned>(6'd1,a)",(a * 6'd1),4,6,33.333333,false,0.000163
bitmanip_zero_extend_w3__identity__ground_truth_region__cand_0001,bitmanip_zero_extend_w3__identity__ground_truth_region,bitmanip_zero_extend_w3,bitmanip,zero_extend,identity,ground_truth_region,arithmetic_direct,canonical_syntactic_match,region,"zero_extend<6,unsigned>(a)","{3'd0, a}",1,6,83.333333,true,0.000249
bitmanip_zero_extend_w3__identity__ground_truth_region__cand_0023,bitmanip_zero_extend_w3__identity__ground_truth_region,bitmanip_zero_extend_w3,bitmanip,zero_extend,identity,ground_truth_region,bitmanip_direct,formally_equivalent_alternative,region,"mask_or<6,unsigned>(a)",(a | 6'd0),1,6,83.333333,true,0.000227
bitmanip_zero_extend_w3__identity__ground_truth_region__cand_0024,bitmanip_zero_extend_w3__identity__ground_truth_region,bitmanip_zero_extend_w3,bitmanip,zero_extend,identity,ground_truth_region,bitmanip_direct,formally_equivalent_alternative,region,"mask_xor<6,unsigned>(a)",(a ^ 6'd0),1,6,83.333333,true,0.000224
bitmanip_zero_extend_w3__identity__ground_truth_region__cand_0003,bitmanip_zero_extend_w3__identity__ground_truth_region,bitmanip_zero_extend_w3,bitmanip,zero_extend,identity,ground_truth_region,arithmetic_direct,formally_equivalent_alternative,region,"add<6,unsigned>(6'd0,a)",(a + 6'd0),2,6,66.666667,false,0.000224
bitmanip_zero_extend_w3__identity__ground_truth_region__cand_0004,bitmanip_zero_extend_w3__identity__ground_truth_region,bitmanip_zero_extend_w3,bitmanip,zero_extend,identity,ground_truth_region,arithmetic_direct,formally_equivalent_alternative,region,"sub<6,unsigned>(a,6'd0)",(a - 6'd0),2,6,66.666667,false,0.000223
bitmanip_zero_extend_w3__identity__ground_truth_region__cand_0008,bitmanip_zero_extend_w3__identity__ground_truth_region,bitmanip_zero_extend_w3,bitmanip,zero_extend,identity,ground_truth_region,arithmetic_direct,formally_equivalent_alternative,region,"mul<6,unsigned>(6'd1,a)",(a * 6'd1),4,6,33.333333,false,0.000223
bitmanip_zero_extend_w3__identity__whole_output_cone__cand_0001,bitmanip_zero_extend_w3__identity__whole_output_cone,bitmanip_zero_extend_w3,bitmanip,zero_extend,identity,whole_output_cone,arithmetic_direct,canonical_syntactic_match,region,"zero_extend<6,unsigned>(a)","{3'd0, a}",1,6,83.333333,true,0.000238
bitmanip_zero_extend_w3__identity__whole_output_cone__cand_0023,bitmanip_zero_extend_w3__identity__whole_output_cone,bitmanip_zero_extend_w3,bitmanip,zero_extend,identity,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_or<6,unsigned>(a)",(a | 6'd0),1,6,83.333333,true,0.000223
bitmanip_zero_extend_w3__identity__whole_output_cone__cand_0024,bitmanip_zero_extend_w3__identity__whole_output_cone,bitmanip_zero_extend_w3,bitmanip,zero_extend,identity,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_xor<6,unsigned>(a)",(a ^ 6'd0),1,6,83.333333,true,0.000223
bitmanip_zero_extend_w3__identity__whole_output_cone__cand_0003,bitmanip_zero_extend_w3__identity__whole_output_cone,bitmanip_zero_extend_w3,bitmanip,zero_extend,identity,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"add<6,unsigned>(6'd0,a)",(a + 6'd0),2,6,66.666667,false,0.000222
bitmanip_zero_extend_w3__identity__whole_output_cone__cand_0004,bitmanip_zero_extend_w3__identity__whole_output_cone,bitmanip_zero_extend_w3,bitmanip,zero_extend,identity,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"sub<6,unsigned>(a,6'd0)",(a - 6'd0),2,6,66.666667,false,0.000222
bitmanip_zero_extend_w3__identity__whole_output_cone__cand_0008,bitmanip_zero_extend_w3__identity__whole_output_cone,bitmanip_zero_extend_w3,bitmanip,zero_extend,identity,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<6,unsigned>(6'd1,a)",(a * 6'd1),4,6,33.333333,false,0.000222
bitmanip_zero_extend_w3__refactor__whole_output_cone__cand_0002,bitmanip_zero_extend_w3__refactor__whole_output_cone,bitmanip_zero_extend_w3,bitmanip,zero_extend,refactor,whole_output_cone,arithmetic_direct,canonical_syntactic_match,region,"zero_extend<6,unsigned>(a)","{3'd0, a}",1,6,83.333333,true,0.000180
bitmanip_zero_extend_w3__refactor__whole_output_cone__cand_0024,bitmanip_zero_extend_w3__refactor__whole_output_cone,bitmanip_zero_extend_w3,bitmanip,zero_extend,refactor,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_or<6,unsigned>(a)",(a | 6'd0),1,6,83.333333,true,0.000166
bitmanip_zero_extend_w3__refactor__whole_output_cone__cand_0025,bitmanip_zero_extend_w3__refactor__whole_output_cone,bitmanip_zero_extend_w3,bitmanip,zero_extend,refactor,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_xor<6,unsigned>(a)",(a ^ 6'd0),1,6,83.333333,true,0.000168
bitmanip_zero_extend_w3__refactor__whole_output_cone__cand_0004,bitmanip_zero_extend_w3__refactor__whole_output_cone,bitmanip_zero_extend_w3,bitmanip,zero_extend,refactor,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"add<6,unsigned>(6'd0,a)",(a + 6'd0),2,6,66.666667,false,0.000165
bitmanip_zero_extend_w3__refactor__whole_output_cone__cand_0005,bitmanip_zero_extend_w3__refactor__whole_output_cone,bitmanip_zero_extend_w3,bitmanip,zero_extend,refactor,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"sub<6,unsigned>(a,6'd0)",(a - 6'd0),2,6,66.666667,false,0.000164
bitmanip_zero_extend_w3__refactor__whole_output_cone__cand_0009,bitmanip_zero_extend_w3__refactor__whole_output_cone,bitmanip_zero_extend_w3,bitmanip,zero_extend,refactor,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<6,unsigned>(6'd1,a)",(a * 6'd1),4,6,33.333333,false,0.000163
bitmanip_zero_extend_w3__resub__whole_output_cone__cand_0002,bitmanip_zero_extend_w3__resub__whole_output_cone,bitmanip_zero_extend_w3,bitmanip,zero_extend,resub,whole_output_cone,arithmetic_direct,canonical_syntactic_match,region,"zero_extend<6,unsigned>(a)","{3'd0, a}",1,6,83.333333,true,0.000176
