region_id,case_id,optimization,source_type,node,predicted_role,ground_truth_role,role_score,correct,inference_mode
bitmanip_shift_left_w4__rewrite__whole_output_cone,bitmanip_shift_left_w4,rewrite,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_left_w4__rewrite__whole_output_cone,bitmanip_shift_left_w4,rewrite,whole_output_cone,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_left_w6__identity__ground_truth_region,bitmanip_shift_left_w6,identity,ground_truth_region,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_left_w6__identity__ground_truth_region,bitmanip_shift_left_w6,identity,ground_truth_region,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_left_w6__identity__ground_truth_region,bitmanip_shift_left_w6,identity,ground_truth_region,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_left_w6__identity__ground_truth_region,bitmanip_shift_left_w6,identity,ground_truth_region,a_3,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_left_w6__identity__ground_truth_region,bitmanip_shift_left_w6,identity,ground_truth_region,a_4,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_left_w6__identity__ground_truth_region,bitmanip_shift_left_w6,identity,ground_truth_region,a_5,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_left_w6__identity__whole_output_cone,bitmanip_shift_left_w6,identity,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_left_w6__identity__whole_output_cone,bitmanip_shift_left_w6,identity,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_left_w6__identity__whole_output_cone,bitmanip_shift_left_w6,identity,whole_output_cone,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_left_w6__identity__whole_output_cone,bitmanip_shift_left_w6,identity,whole_output_cone,a_3,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_left_w6__identity__whole_output_cone,bitmanip_shift_left_w6,identity,whole_output_cone,a_4,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_left_w6__identity__whole_output_cone,bitmanip_shift_left_w6,identity,whole_output_cone,a_5,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_left_w8__identity__ground_truth_region,bitmanip_shift_left_w8,identity,ground_truth_region,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_left_w8__identity__ground_truth_region,bitmanip_shift_left_w8,identity,ground_truth_region,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_left_w8__identity__ground_truth_region,bitmanip_shift_left_w8,identity,ground_truth_region,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_left_w8__identity__ground_truth_region,bitmanip_shift_left_w8,identity,ground_truth_region,a_3,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_left_w8__identity__ground_truth_region,bitmanip_shift_left_w8,identity,ground_truth_region,a_4,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_left_w8__identity__ground_truth_region,bitmanip_shift_left_w8,identity,ground_truth_region,a_5,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_left_w8__identity__ground_truth_region,bitmanip_shift_left_w8,identity,ground_truth_region,a_6,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_left_w8__identity__ground_truth_region,bitmanip_shift_left_w8,identity,ground_truth_region,a_7,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_left_w8__identity__whole_output_cone,bitmanip_shift_left_w8,identity,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_left_w8__identity__whole_output_cone,bitmanip_shift_left_w8,identity,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_left_w8__identity__whole_output_cone,bitmanip_shift_left_w8,identity,whole_output_cone,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_left_w8__identity__whole_output_cone,bitmanip_shift_left_w8,identity,whole_output_cone,a_3,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_left_w8__identity__whole_output_cone,bitmanip_shift_left_w8,identity,whole_output_cone,a_4,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_left_w8__identity__whole_output_cone,bitmanip_shift_left_w8,identity,whole_output_cone,a_5,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_left_w8__identity__whole_output_cone,bitmanip_shift_left_w8,identity,whole_output_cone,a_6,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_left_w8__identity__whole_output_cone,bitmanip_shift_left_w8,identity,whole_output_cone,a_7,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w2__balance__whole_output_cone,bitmanip_shift_right_w2,balance,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w2__balance__whole_output_cone,bitmanip_shift_right_w2,balance,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w2__compress2rs__whole_output_cone,bitmanip_shift_right_w2,compress2rs,whole_output_cone,a_1,data_operand,data_operand,0.600000,true,inferred_bus_mode
bitmanip_shift_right_w2__dc2__whole_output_cone,bitmanip_shift_right_w2,dc2,whole_output_cone,a_1,data_operand,data_operand,0.600000,true,inferred_bus_mode
bitmanip_shift_right_w2__identity__ground_truth_region,bitmanip_shift_right_w2,identity,ground_truth_region,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w2__identity__ground_truth_region,bitmanip_shift_right_w2,identity,ground_truth_region,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w2__identity__whole_output_cone,bitmanip_shift_right_w2,identity,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w2__identity__whole_output_cone,bitmanip_shift_right_w2,identity,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w2__refactor__whole_output_cone,bitmanip_shift_right_w2,refactor,whole_output_cone,a_1,data_operand,data_operand,0.600000,true,inferred_bus_mode
bitmanip_shift_right_w2__resub__whole_output_cone,bitmanip_shift_right_w2,resub,whole_output_cone,a_1,data_operand,data_operand,0.600000,true,inferred_bus_mode
bitmanip_shift_right_w2__resyn__whole_output_cone,bitmanip_shift_right_w2,resyn,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w2__resyn__whole_output_cone,bitmanip_shift_right_w2,resyn,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w2__resyn2__whole_output_cone,bitmanip_shift_right_w2,resyn2,whole_output_cone,a_1,data_operand,data_operand,0.600000,true,inferred_bus_mode
bitmanip_shift_right_w2__rewrite__whole_output_cone,bitmanip_shift_right_w2,rewrite,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w2__rewrite__whole_output_cone,bitmanip_shift_right_w2,rewrite,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w3__balance__whole_output_cone,bitmanip_shift_right_w3,balance,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w3__balance__whole_output_cone,bitmanip_shift_right_w3,balance,whole_output_cone,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w3__compress2rs__whole_output_cone,bitmanip_shift_right_w3,compress2rs,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w3__compress2rs__whole_output_cone,bitmanip_shift_right_w3,compress2rs,whole_output_cone,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w3__dc2__whole_output_cone,bitmanip_shift_right_w3,dc2,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w3__dc2__whole_output_cone,bitmanip_shift_right_w3,dc2,whole_output_cone,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w3__identity__ground_truth_region,bitmanip_shift_right_w3,identity,ground_truth_region,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w3__identity__ground_truth_region,bitmanip_shift_right_w3,identity,ground_truth_region,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w3__identity__ground_truth_region,bitmanip_shift_right_w3,identity,ground_truth_region,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w3__identity__whole_output_cone,bitmanip_shift_right_w3,identity,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w3__identity__whole_output_cone,bitmanip_shift_right_w3,identity,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w3__identity__whole_output_cone,bitmanip_shift_right_w3,identity,whole_output_cone,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w3__refactor__whole_output_cone,bitmanip_shift_right_w3,refactor,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w3__refactor__whole_output_cone,bitmanip_shift_right_w3,refactor,whole_output_cone,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w3__resub__whole_output_cone,bitmanip_shift_right_w3,resub,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w3__resub__whole_output_cone,bitmanip_shift_right_w3,resub,whole_output_cone,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w3__resyn__whole_output_cone,bitmanip_shift_right_w3,resyn,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w3__resyn__whole_output_cone,bitmanip_shift_right_w3,resyn,whole_output_cone,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w3__resyn2__whole_output_cone,bitmanip_shift_right_w3,resyn2,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w3__resyn2__whole_output_cone,bitmanip_shift_right_w3,resyn2,whole_output_cone,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w3__rewrite__whole_output_cone,bitmanip_shift_right_w3,rewrite,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w3__rewrite__whole_output_cone,bitmanip_shift_right_w3,rewrite,whole_output_cone,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w4__balance__whole_output_cone,bitmanip_shift_right_w4,balance,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w4__balance__whole_output_cone,bitmanip_shift_right_w4,balance,whole_output_cone,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w4__balance__whole_output_cone,bitmanip_shift_right_w4,balance,whole_output_cone,a_3,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w4__compress2rs__whole_output_cone,bitmanip_shift_right_w4,compress2rs,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w4__compress2rs__whole_output_cone,bitmanip_shift_right_w4,compress2rs,whole_output_cone,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w4__compress2rs__whole_output_cone,bitmanip_shift_right_w4,compress2rs,whole_output_cone,a_3,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w4__dc2__whole_output_cone,bitmanip_shift_right_w4,dc2,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w4__dc2__whole_output_cone,bitmanip_shift_right_w4,dc2,whole_output_cone,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w4__dc2__whole_output_cone,bitmanip_shift_right_w4,dc2,whole_output_cone,a_3,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w4__identity__ground_truth_region,bitmanip_shift_right_w4,identity,ground_truth_region,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w4__identity__ground_truth_region,bitmanip_shift_right_w4,identity,ground_truth_region,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w4__identity__ground_truth_region,bitmanip_shift_right_w4,identity,ground_truth_region,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w4__identity__ground_truth_region,bitmanip_shift_right_w4,identity,ground_truth_region,a_3,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w4__identity__whole_output_cone,bitmanip_shift_right_w4,identity,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w4__identity__whole_output_cone,bitmanip_shift_right_w4,identity,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w4__identity__whole_output_cone,bitmanip_shift_right_w4,identity,whole_output_cone,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w4__identity__whole_output_cone,bitmanip_shift_right_w4,identity,whole_output_cone,a_3,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w4__refactor__whole_output_cone,bitmanip_shift_right_w4,refactor,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w4__refactor__whole_output_cone,bitmanip_shift_right_w4,refactor,whole_output_cone,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w4__refactor__whole_output_cone,bitmanip_shift_right_w4,refactor,whole_output_cone,a_3,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w4__resub__whole_output_cone,bitmanip_shift_right_w4,resub,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w4__resub__whole_output_cone,bitmanip_shift_right_w4,resub,whole_output_cone,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w4__resub__whole_output_cone,bitmanip_shift_right_w4,resub,whole_output_cone,a_3,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w4__resyn__whole_output_cone,bitmanip_shift_right_w4,resyn,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w4__resyn__whole_output_cone,bitmanip_shift_right_w4,resyn,whole_output_cone,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w4__resyn__whole_output_cone,bitmanip_shift_right_w4,resyn,whole_output_cone,a_3,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w4__resyn2__whole_output_cone,bitmanip_shift_right_w4,resyn2,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w4__resyn2__whole_output_cone,bitmanip_shift_right_w4,resyn2,whole_output_cone,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w4__resyn2__whole_output_cone,bitmanip_shift_right_w4,resyn2,whole_output_cone,a_3,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w4__rewrite__whole_output_cone,bitmanip_shift_right_w4,rewrite,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w4__rewrite__whole_output_cone,bitmanip_shift_right_w4,rewrite,whole_output_cone,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w4__rewrite__whole_output_cone,bitmanip_shift_right_w4,rewrite,whole_output_cone,a_3,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w6__identity__ground_truth_region,bitmanip_shift_right_w6,identity,ground_truth_region,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w6__identity__ground_truth_region,bitmanip_shift_right_w6,identity,ground_truth_region,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w6__identity__ground_truth_region,bitmanip_shift_right_w6,identity,ground_truth_region,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w6__identity__ground_truth_region,bitmanip_shift_right_w6,identity,ground_truth_region,a_3,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w6__identity__ground_truth_region,bitmanip_shift_right_w6,identity,ground_truth_region,a_4,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w6__identity__ground_truth_region,bitmanip_shift_right_w6,identity,ground_truth_region,a_5,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w6__identity__whole_output_cone,bitmanip_shift_right_w6,identity,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w6__identity__whole_output_cone,bitmanip_shift_right_w6,identity,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w6__identity__whole_output_cone,bitmanip_shift_right_w6,identity,whole_output_cone,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w6__identity__whole_output_cone,bitmanip_shift_right_w6,identity,whole_output_cone,a_3,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w6__identity__whole_output_cone,bitmanip_shift_right_w6,identity,whole_output_cone,a_4,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w6__identity__whole_output_cone,bitmanip_shift_right_w6,identity,whole_output_cone,a_5,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w8__identity__ground_truth_region,bitmanip_shift_right_w8,identity,ground_truth_region,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w8__identity__ground_truth_region,bitmanip_shift_right_w8,identity,ground_truth_region,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w8__identity__ground_truth_region,bitmanip_shift_right_w8,identity,ground_truth_region,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w8__identity__ground_truth_region,bitmanip_shift_right_w8,identity,ground_truth_region,a_3,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w8__identity__ground_truth_region,bitmanip_shift_right_w8,identity,ground_truth_region,a_4,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w8__identity__ground_truth_region,bitmanip_shift_right_w8,identity,ground_truth_region,a_5,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w8__identity__ground_truth_region,bitmanip_shift_right_w8,identity,ground_truth_region,a_6,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w8__identity__ground_truth_region,bitmanip_shift_right_w8,identity,ground_truth_region,a_7,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w8__identity__whole_output_cone,bitmanip_shift_right_w8,identity,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w8__identity__whole_output_cone,bitmanip_shift_right_w8,identity,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w8__identity__whole_output_cone,bitmanip_shift_right_w8,identity,whole_output_cone,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w8__identity__whole_output_cone,bitmanip_shift_right_w8,identity,whole_output_cone,a_3,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w8__identity__whole_output_cone,bitmanip_shift_right_w8,identity,whole_output_cone,a_4,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w8__identity__whole_output_cone,bitmanip_shift_right_w8,identity,whole_output_cone,a_5,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w8__identity__whole_output_cone,bitmanip_shift_right_w8,identity,whole_output_cone,a_6,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_shift_right_w8__identity__whole_output_cone,bitmanip_shift_right_w8,identity,whole_output_cone,a_7,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_sign_extend_w2__balance__whole_output_cone,bitmanip_sign_extend_w2,balance,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_sign_extend_w2__balance__whole_output_cone,bitmanip_sign_extend_w2,balance,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_sign_extend_w2__compress2rs__whole_output_cone,bitmanip_sign_extend_w2,compress2rs,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_sign_extend_w2__compress2rs__whole_output_cone,bitmanip_sign_extend_w2,compress2rs,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_sign_extend_w2__dc2__whole_output_cone,bitmanip_sign_extend_w2,dc2,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_sign_extend_w2__dc2__whole_output_cone,bitmanip_sign_extend_w2,dc2,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_sign_extend_w2__identity__ground_truth_region,bitmanip_sign_extend_w2,identity,ground_truth_region,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_sign_extend_w2__identity__ground_truth_region,bitmanip_sign_extend_w2,identity,ground_truth_region,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_sign_extend_w2__identity__whole_output_cone,bitmanip_sign_extend_w2,identity,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_sign_extend_w2__identity__whole_output_cone,bitmanip_sign_extend_w2,identity,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_sign_extend_w2__refactor__whole_output_cone,bitmanip_sign_extend_w2,refactor,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_sign_extend_w2__refactor__whole_output_cone,bitmanip_sign_extend_w2,refactor,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_sign_extend_w2__resub__whole_output_cone,bitmanip_sign_extend_w2,resub,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_sign_extend_w2__resub__whole_output_cone,bitmanip_sign_extend_w2,resub,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_sign_extend_w2__resyn__whole_output_cone,bitmanip_sign_extend_w2,resyn,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_sign_extend_w2__resyn__whole_output_cone,bitmanip_sign_extend_w2,resyn,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_sign_extend_w2__resyn2__whole_output_cone,bitmanip_sign_extend_w2,resyn2,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_sign_extend_w2__resyn2__whole_output_cone,bitmanip_sign_extend_w2,resyn2,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_sign_extend_w2__rewrite__whole_output_cone,bitmanip_sign_extend_w2,rewrite,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_sign_extend_w2__rewrite__whole_output_cone,bitmanip_sign_extend_w2,rewrite,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_sign_extend_w3__balance__whole_output_cone,bitmanip_sign_extend_w3,balance,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_sign_extend_w3__balance__whole_output_cone,bitmanip_sign_extend_w3,balance,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_sign_extend_w3__balance__whole_output_cone,bitmanip_sign_extend_w3,balance,whole_output_cone,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_sign_extend_w3__compress2rs__whole_output_cone,bitmanip_sign_extend_w3,compress2rs,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_sign_extend_w3__compress2rs__whole_output_cone,bitmanip_sign_extend_w3,compress2rs,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_sign_extend_w3__compress2rs__whole_output_cone,bitmanip_sign_extend_w3,compress2rs,whole_output_cone,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_sign_extend_w3__dc2__whole_output_cone,bitmanip_sign_extend_w3,dc2,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_sign_extend_w3__dc2__whole_output_cone,bitmanip_sign_extend_w3,dc2,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_sign_extend_w3__dc2__whole_output_cone,bitmanip_sign_extend_w3,dc2,whole_output_cone,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_sign_extend_w3__identity__ground_truth_region,bitmanip_sign_extend_w3,identity,ground_truth_region,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_sign_extend_w3__identity__ground_truth_region,bitmanip_sign_extend_w3,identity,ground_truth_region,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_sign_extend_w3__identity__ground_truth_region,bitmanip_sign_extend_w3,identity,ground_truth_region,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_sign_extend_w3__identity__whole_output_cone,bitmanip_sign_extend_w3,identity,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_sign_extend_w3__identity__whole_output_cone,bitmanip_sign_extend_w3,identity,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_sign_extend_w3__identity__whole_output_cone,bitmanip_sign_extend_w3,identity,whole_output_cone,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_sign_extend_w3__refactor__whole_output_cone,bitmanip_sign_extend_w3,refactor,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_sign_extend_w3__refactor__whole_output_cone,bitmanip_sign_extend_w3,refactor,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_sign_extend_w3__refactor__whole_output_cone,bitmanip_sign_extend_w3,refactor,whole_output_cone,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_sign_extend_w3__resub__whole_output_cone,bitmanip_sign_extend_w3,resub,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_sign_extend_w3__resub__whole_output_cone,bitmanip_sign_extend_w3,resub,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
bitmanip_sign_extend_w3__resub__whole_output_cone,bitmanip_sign_extend_w3,resub,whole_output_cone,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
