cut_id,benchmark,source_artifact,cut_kind,expression,source_leaves,support,support_size,truth_table_hash,complement_truth_table_hash,canonical_truth_table_hash,polarity,npn_class,support_bound,replay_status,schema_version
7fd49794cb823cc4,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"and(d1,new_n15)","[""d1"", ""new_n15""]","[""d1"", ""d2"", ""d3"", ""s0"", ""s1""]",5,f5709ed81691edc9,82778c6ce425b006,1e748c29a8a9ba94,same,support_gt4,6,source_graph_or_pi_replayable,evidence_advancement_v1
dbe3de09642eddf0,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"or(d1,new_n15)","[""d1"", ""new_n15""]","[""d1"", ""d2"", ""d3"", ""s0"", ""s1""]",5,f310865a4099a912,34b5ef22401a069a,a0560211cb1ba0b0,same,support_gt4,6,source_graph_or_pi_replayable,evidence_advancement_v1
2734311ba246d81a,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"xor(d1,new_n15)","[""d1"", ""new_n15""]","[""d1"", ""d2"", ""d3"", ""s0"", ""s1""]",5,19a1a520f979eed2,a4f58b8a2e4b647c,893b32d2f4711a58,same,support_gt4,6,source_graph_or_pi_replayable,evidence_advancement_v1
a1ea8d929ea9e4eb,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"and(d1,not(new_n15))","[""d1"", ""new_n15""]","[""d1"", ""d2"", ""d3"", ""s0"", ""s1""]",5,88636631ccd92460,54aba658960dfcc9,5fc826568874324f,same,support_gt4,6,source_graph_or_pi_replayable,evidence_advancement_v1
9d68778347db81c2,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"or(d1,not(new_n15))","[""d1"", ""new_n15""]","[""d1"", ""d2"", ""d3"", ""s0"", ""s1""]",5,66247da81c2eb9a6,e173b434eb653318,8708c65e734e6b4b,inverted,support_gt4,6,source_graph_or_pi_replayable,evidence_advancement_v1
d26f66952d000600,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"and(d1,out)","[""d1"", ""out""]","[""d0"", ""d1"", ""d2"", ""d3"", ""s0"", ""s1""]",6,05452372a642aadd,dbedc3c55fa639aa,05452372a642aadd,same,support_gt4,6,source_graph_or_pi_replayable,evidence_advancement_v1
0e6c50d42b7e30c9,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"or(d1,out)","[""d1"", ""out""]","[""d0"", ""d1"", ""d2"", ""d3"", ""s0"", ""s1""]",6,664b570055acca38,0917b9cc7ca72afe,664b570055acca38,same,support_gt4,6,source_graph_or_pi_replayable,evidence_advancement_v1
e40593d2204a4d2c,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"xor(d1,out)","[""d1"", ""out""]","[""d0"", ""d1"", ""d2"", ""d3"", ""s0"", ""s1""]",6,7a95ef964777a8b6,5b276243c48f4cfe,7a95ef964777a8b6,same,support_gt4,6,source_graph_or_pi_replayable,evidence_advancement_v1
4fbae70226bc5546,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"and(d1,not(out))","[""d1"", ""out""]","[""d0"", ""d1"", ""d2"", ""d3"", ""s0"", ""s1""]",6,31e76cf78e1f2948,fc0685c66a9a85e6,31e76cf78e1f2948,same,support_gt4,6,source_graph_or_pi_replayable,evidence_advancement_v1
349903970573372f,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"or(d1,not(out))","[""d1"", ""out""]","[""d0"", ""d1"", ""d2"", ""d3"", ""s0"", ""s1""]",6,0665fd3125fb7484,7bea5a795b4477a5,7bea5a795b4477a5,inverted,support_gt4,6,source_graph_or_pi_replayable,evidence_advancement_v1
4a5946c5c6aeb93e,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"and(d2,d3)","[""d2"", ""d3""]","[""d2"", ""d3""]",2,fb0867b9939a2368,03e942da9a20f924,94de9e90e231b35b,same,npn_94de9e90e231b35b,6,source_graph_or_pi_replayable,evidence_advancement_v1
042859525fe6e79c,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"or(d2,d3)","[""d2"", ""d3""]","[""d2"", ""d3""]",2,4eaf43761984990f,a8e2a7757449dc29,c580333a48d30dad,same,npn_94de9e90e231b35b,6,source_graph_or_pi_replayable,evidence_advancement_v1
e6592ce07acfaa5e,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"xor(d2,d3)","[""d2"", ""d3""]","[""d2"", ""d3""]",2,06500c24af7b1a52,154f701fcdbff7d3,b5d1f15c17250b42,same,npn_b5d1f15c17250b42,6,source_graph_or_pi_replayable,evidence_advancement_v1
968ed0ab0ba58f34,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"and(d2,not(d3))","[""d2"", ""d3""]","[""d2"", ""d3""]",2,1d2e2845b02fb996,f44455437e4cb9cb,90f21496b5c851e8,same,npn_94de9e90e231b35b,6,source_graph_or_pi_replayable,evidence_advancement_v1
1a27cced4ed0c46a,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"or(d2,not(d3))","[""d2"", ""d3""]","[""d2"", ""d3""]",2,3eedfe8db053c22b,8e435cc1b57b75e9,2c24932e8e4ebc2f,inverted,npn_94de9e90e231b35b,6,source_graph_or_pi_replayable,evidence_advancement_v1
5181d14323863169,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"and(d2,s0)","[""d2"", ""s0""]","[""d2"", ""s0""]",2,3fe31e5a152fc090,e1610a07467e2f7e,94de9e90e231b35b,same,npn_94de9e90e231b35b,6,source_graph_or_pi_replayable,evidence_advancement_v1
3ae4187757f630a7,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"or(d2,s0)","[""d2"", ""s0""]","[""d2"", ""s0""]",2,e4d04f864553a5cb,1e4f0592b7b7cd90,c580333a48d30dad,same,npn_94de9e90e231b35b,6,source_graph_or_pi_replayable,evidence_advancement_v1
17420a06662e5e63,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"xor(d2,s0)","[""d2"", ""s0""]","[""d2"", ""s0""]",2,d9fc22b8d82f8ba8,4fcc7ba7e9b80105,b5d1f15c17250b42,same,npn_b5d1f15c17250b42,6,source_graph_or_pi_replayable,evidence_advancement_v1
b2027482473acc9b,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"and(d2,not(s0))","[""d2"", ""s0""]","[""d2"", ""s0""]",2,e2d621d9735dbe26,a57da1a32000befe,90f21496b5c851e8,same,npn_94de9e90e231b35b,6,source_graph_or_pi_replayable,evidence_advancement_v1
38888704736ecb8a,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"or(d2,not(s0))","[""d2"", ""s0""]","[""d2"", ""s0""]",2,3cbe476f06c27e54,a337dc5459290991,2c24932e8e4ebc2f,inverted,npn_94de9e90e231b35b,6,source_graph_or_pi_replayable,evidence_advancement_v1
b37a8cef6d293265,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"and(d2,s1)","[""d2"", ""s1""]","[""d2"", ""s1""]",2,d679b9841ae9e715,4a92a71eec2304f5,94de9e90e231b35b,same,npn_94de9e90e231b35b,6,source_graph_or_pi_replayable,evidence_advancement_v1
dbc52605892a27e3,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"or(d2,s1)","[""d2"", ""s1""]","[""d2"", ""s1""]",2,cc7c61cfebbdba84,1bc1c395d61603c2,c580333a48d30dad,same,npn_94de9e90e231b35b,6,source_graph_or_pi_replayable,evidence_advancement_v1
c112edc44a9b9222,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"xor(d2,s1)","[""d2"", ""s1""]","[""d2"", ""s1""]",2,b544f9b5b072ed12,f7b0f039d3bcdc28,b5d1f15c17250b42,same,npn_b5d1f15c17250b42,6,source_graph_or_pi_replayable,evidence_advancement_v1
823b0710998f9524,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"and(d2,not(s1))","[""d2"", ""s1""]","[""d2"", ""s1""]",2,d3996bfc63f41ed9,92a32f81fda7c6df,90f21496b5c851e8,same,npn_94de9e90e231b35b,6,source_graph_or_pi_replayable,evidence_advancement_v1
5b8fc2f9356aa4b9,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"or(d2,not(s1))","[""d2"", ""s1""]","[""d2"", ""s1""]",2,2b5c2990357a7bf2,586340d9471360c1,2c24932e8e4ebc2f,inverted,npn_94de9e90e231b35b,6,source_graph_or_pi_replayable,evidence_advancement_v1
48d4b2d177dd0bbf,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"or(d2,new_n8)","[""d2"", ""new_n8""]","[""d2"", ""s1""]",2,85c3187275602ffa,8c9b68c60d592e0b,f14e1817ec32b1b5,same,npn_6471b342ae3c3106,6,source_graph_or_pi_replayable,evidence_advancement_v1
c396d1a9eab90045,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"or(d2,not(new_n8))","[""d2"", ""new_n8""]","[""d2"", ""s1""]",2,8a229fc420eeaba6,76b25cdd1535b0bb,a90d007c2fc57df6,inverted,npn_a90d007c2fc57df6,6,source_graph_or_pi_replayable,evidence_advancement_v1
76406aa0fb2ea092,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"and(d2,new_n9)","[""d2"", ""new_n9""]","[""d2"", ""d3"", ""s1""]",3,e36126d21329c400,fa23146d52b7a477,24165068bb0dbfca,same,npn_24165068bb0dbfca,6,source_graph_or_pi_replayable,evidence_advancement_v1
60dea97590df101e,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"or(d2,new_n9)","[""d2"", ""new_n9""]","[""d2"", ""d3"", ""s1""]",3,13f544866c0d6ea0,248d6991c9859bfa,2d3d88fc9460d408,same,npn_358a268fde92333a,6,source_graph_or_pi_replayable,evidence_advancement_v1
47f3ed8aada96d91,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"xor(d2,new_n9)","[""d2"", ""new_n9""]","[""d2"", ""d3"", ""s1""]",3,0febed45052c74a8,290165737990d8fd,60196d9c90521e9d,same,npn_2e96a02abe3f2e05,6,source_graph_or_pi_replayable,evidence_advancement_v1
caf9863c274df33e,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"and(d2,not(new_n9))","[""d2"", ""new_n9""]","[""d2"", ""d3"", ""s1""]",3,0c60753c219a6062,aadbdbe977691256,86541bc0ebd49ad1,same,npn_358a268fde92333a,6,source_graph_or_pi_replayable,evidence_advancement_v1
8eeed8e1e9dfc3f2,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"or(d2,not(new_n9))","[""d2"", ""new_n9""]","[""d2"", ""d3"", ""s1""]",3,082bdd7d9274bc3c,3ab085a3087f4a23,9ebc1ab9a061b3d1,inverted,npn_24165068bb0dbfca,6,source_graph_or_pi_replayable,evidence_advancement_v1
e2dc0071df023ba2,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"and(d2,new_n10)","[""d2"", ""new_n10""]","[""d2"", ""d3"", ""s1""]",3,81f27b202b64442a,807aac33862abe88,afe6407a40ccdeab,same,npn_24165068bb0dbfca,6,source_graph_or_pi_replayable,evidence_advancement_v1
12022d3250fa5f92,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"xor(d2,new_n10)","[""d2"", ""new_n10""]","[""d2"", ""d3"", ""s1""]",3,680b2875dd3d9352,eb053354c9bc22da,c367d71c2eac76ee,inverted,npn_c367d71c2eac76ee,6,source_graph_or_pi_replayable,evidence_advancement_v1
4b47cc5053dc3270,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"and(d2,not(new_n10))","[""d2"", ""new_n10""]","[""d2"", ""d3"", ""s1""]",3,8c17e0b6a475cc0f,f88cf36afaec3a64,532ea7da4c9b5dcf,same,npn_358a268fde92333a,6,source_graph_or_pi_replayable,evidence_advancement_v1
53dde1778861bf57,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"or(d2,new_n11)","[""d2"", ""new_n11""]","[""d0"", ""d2"", ""s1""]",3,7fe47d3a8b8d73ff,424ae47a078ad3f9,44898ce7c9af7e76,same,npn_358a268fde92333a,6,source_graph_or_pi_replayable,evidence_advancement_v1
e80df4bc88a41790,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"xor(d2,new_n11)","[""d2"", ""new_n11""]","[""d0"", ""d2"", ""s1""]",3,b40a83d26c35c99b,4074048820679fd4,b17d45493ba3a535,same,npn_2e96a02abe3f2e05,6,source_graph_or_pi_replayable,evidence_advancement_v1
463a5843686c157e,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"and(d2,not(new_n11))","[""d2"", ""new_n11""]","[""d0"", ""d2"", ""s1""]",3,3bf847ab4fdff8da,427edf50f0869766,69e480689c9b65d4,same,npn_358a268fde92333a,6,source_graph_or_pi_replayable,evidence_advancement_v1
f8016f0718a0e6fd,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"or(d2,not(new_n11))","[""d2"", ""new_n11""]","[""d0"", ""d2"", ""s1""]",3,3ea0061e17793acd,5777d9e512b95bc6,0929086ae3553ffd,inverted,npn_24165068bb0dbfca,6,source_graph_or_pi_replayable,evidence_advancement_v1
fd792e8c86307388,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"and(d2,new_n12)","[""d2"", ""new_n12""]","[""d1"", ""d2"", ""s1""]",3,9b2fd6b475049cbd,186deef0838e7d04,24165068bb0dbfca,same,npn_24165068bb0dbfca,6,source_graph_or_pi_replayable,evidence_advancement_v1
3cfb9f9cd65d7dd7,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"or(d2,new_n12)","[""d2"", ""new_n12""]","[""d1"", ""d2"", ""s1""]",3,eccc2b4433cba760,9ed01a0d5e9f3918,3b07b0bc23372d78,same,npn_358a268fde92333a,6,source_graph_or_pi_replayable,evidence_advancement_v1
73ae3b330f75c99c,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"xor(d2,new_n12)","[""d2"", ""new_n12""]","[""d1"", ""d2"", ""s1""]",3,277449c36839c324,97579dee9a31a557,b557e1bc282e341d,same,npn_2e96a02abe3f2e05,6,source_graph_or_pi_replayable,evidence_advancement_v1
2c9d4b6dda18ed76,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"and(d2,not(new_n12))","[""d2"", ""new_n12""]","[""d1"", ""d2"", ""s1""]",3,c8ba2185f5f312f3,c53d86b739d326ad,4f60c46211bb6d37,same,npn_358a268fde92333a,6,source_graph_or_pi_replayable,evidence_advancement_v1
435f128aa4e600bc,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"or(d2,not(new_n12))","[""d2"", ""new_n12""]","[""d1"", ""d2"", ""s1""]",3,bdb3452095038068,a2428e6a93478cef,afe6407a40ccdeab,inverted,npn_24165068bb0dbfca,6,source_graph_or_pi_replayable,evidence_advancement_v1
0a3478cb3281931f,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"and(d2,new_n13)","[""d2"", ""new_n13""]","[""d0"", ""d1"", ""d2"", ""s1""]",4,36579265163d9ec2,f11763a3abfea7c4,9fd74df112806313,same,npn_30bd548f77574dc9,6,source_graph_or_pi_replayable,evidence_advancement_v1
ca595cc39c1ada4e,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"or(d2,new_n13)","[""d2"", ""new_n13""]","[""d0"", ""d1"", ""d2"", ""s1""]",4,2c164a02a43d6058,37f94e290523abd9,257b197960fb8ac1,inverted,npn_30bd548f77574dc9,6,source_graph_or_pi_replayable,evidence_advancement_v1
b067369dc3b959ad,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"xor(d2,new_n13)","[""d2"", ""new_n13""]","[""d0"", ""d1"", ""d2"", ""s1""]",4,6cb9a16daa07f959,7e1a058622ae819a,2ffa0107c017e76e,inverted,npn_3e802cd916fdb092,6,source_graph_or_pi_replayable,evidence_advancement_v1
af30c40ec45fcb6a,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"and(d2,not(new_n13))","[""d2"", ""new_n13""]","[""d0"", ""d1"", ""d2"", ""s1""]",4,ec78ac326c4b784f,a2c2fb2eb247bc21,3cfacb8c0da7a568,same,npn_30bd548f77574dc9,6,source_graph_or_pi_replayable,evidence_advancement_v1
ca8672d25c4615e7,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"or(d2,not(new_n13))","[""d2"", ""new_n13""]","[""d0"", ""d1"", ""d2"", ""s1""]",4,4feb3080d3d717f6,61bbe626b4ee337c,a0e146bdaf241fe0,same,npn_30bd548f77574dc9,6,source_graph_or_pi_replayable,evidence_advancement_v1
2cbd242c75207d27,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"and(d2,new_n14)","[""d2"", ""new_n14""]","[""d0"", ""d1"", ""d2"", ""s0"", ""s1""]",5,1d3770364f1e001f,4d4cf0a14e3348bf,c4e64b1a860efde6,same,support_gt4,6,source_graph_or_pi_replayable,evidence_advancement_v1
2646e22afdee6577,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"or(d2,new_n14)","[""d2"", ""new_n14""]","[""d0"", ""d1"", ""d2"", ""s0"", ""s1""]",5,6fe72563e3aa0a8a,e3d7d0458693d6b5,c262f499648cf040,same,support_gt4,6,source_graph_or_pi_replayable,evidence_advancement_v1
a18e0c33cb6eb44b,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"xor(d2,new_n14)","[""d2"", ""new_n14""]","[""d0"", ""d1"", ""d2"", ""s0"", ""s1""]",5,b426dee54944b4d1,7066177cae0b3d44,d75f04ca213cb50f,same,support_gt4,6,source_graph_or_pi_replayable,evidence_advancement_v1
30618714c1db77aa,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"and(d2,not(new_n14))","[""d2"", ""new_n14""]","[""d0"", ""d1"", ""d2"", ""s0"", ""s1""]",5,5647fcf5254e2ea7,8af49576de9d0aae,8e20405621008a2d,same,support_gt4,6,source_graph_or_pi_replayable,evidence_advancement_v1
f65c07338a3aab7d,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"or(d2,not(new_n14))","[""d2"", ""new_n14""]","[""d0"", ""d1"", ""d2"", ""s0"", ""s1""]",5,4aa7622bcc57bb7d,ff597a2b1cc74020,9a5546670bd15022,inverted,support_gt4,6,source_graph_or_pi_replayable,evidence_advancement_v1
dd7ae4402273c64b,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"and(d2,new_n15)","[""d2"", ""new_n15""]","[""d2"", ""d3"", ""s0"", ""s1""]",4,ecfc45928791e7ad,e3f6172ebdf07eb9,d7dddaa0d9f7253c,same,npn_4cb7b108633f5b15,6,source_graph_or_pi_replayable,evidence_advancement_v1
ba84210616c78dbd,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"or(d2,new_n15)","[""d2"", ""new_n15""]","[""d2"", ""d3"", ""s0"", ""s1""]",4,192f0dc4fa73c192,3ba9b4a9e901a968,eb2c44c310f275af,same,npn_f1cbb1cabe729e74,6,source_graph_or_pi_replayable,evidence_advancement_v1
70dd637d88e15a77,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"xor(d2,new_n15)","[""d2"", ""new_n15""]","[""d2"", ""d3"", ""s0"", ""s1""]",4,f2888f8fd7b390e7,49110d634c21a73b,caee687c53724483,same,npn_f869abedc012cfa4,6,source_graph_or_pi_replayable,evidence_advancement_v1
fd28a3f5f936e94a,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"and(d2,not(new_n15))","[""d2"", ""new_n15""]","[""d2"", ""d3"", ""s0"", ""s1""]",4,bf87c8e7d157ff8f,0d283b1f0c3bb227,0d97512e92723f84,same,npn_6fab987dd9725aac,6,source_graph_or_pi_replayable,evidence_advancement_v1
7fe3e518d9932016,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"or(d2,not(new_n15))","[""d2"", ""new_n15""]","[""d2"", ""d3"", ""s0"", ""s1""]",4,be38a3f30f582e6b,5337e7b1c0455033,1e84ebc58b8d107b,inverted,npn_027d5cd13197e7fe,6,source_graph_or_pi_replayable,evidence_advancement_v1
757f89b04470835a,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"and(d2,out)","[""d2"", ""out""]","[""d0"", ""d1"", ""d2"", ""d3"", ""s0"", ""s1""]",6,1def99b5bb6195cc,30ce707406c4b8f7,1def99b5bb6195cc,same,support_gt4,6,source_graph_or_pi_replayable,evidence_advancement_v1
6bb56aba1f40b7f0,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"or(d2,out)","[""d2"", ""out""]","[""d0"", ""d1"", ""d2"", ""d3"", ""s0"", ""s1""]",6,3a22d0a2f2fd0fd1,73ecbb97984c4eeb,3a22d0a2f2fd0fd1,same,support_gt4,6,source_graph_or_pi_replayable,evidence_advancement_v1
e8c41ad8aec6ff14,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"xor(d2,out)","[""d2"", ""out""]","[""d0"", ""d1"", ""d2"", ""d3"", ""s0"", ""s1""]",6,3c1e604e1a47b994,fe35e0a3aae954f2,3c1e604e1a47b994,same,support_gt4,6,source_graph_or_pi_replayable,evidence_advancement_v1
bb7f5b4b29cb6ffa,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"and(d2,not(out))","[""d2"", ""out""]","[""d0"", ""d1"", ""d2"", ""d3"", ""s0"", ""s1""]",6,0bdce954039d30ab,53a70efbe350d96e,0bdce954039d30ab,same,support_gt4,6,source_graph_or_pi_replayable,evidence_advancement_v1
c2c764ecc25a5544,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"or(d2,not(out))","[""d2"", ""out""]","[""d0"", ""d1"", ""d2"", ""d3"", ""s0"", ""s1""]",6,7f3cc4c46d056a46,da6961d458203267,da6961d458203267,inverted,support_gt4,6,source_graph_or_pi_replayable,evidence_advancement_v1
f03499e682db4836,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"and(d3,s0)","[""d3"", ""s0""]","[""d3"", ""s0""]",2,e14a800b4ca1f65f,beda00c24653b9ae,94de9e90e231b35b,same,npn_94de9e90e231b35b,6,source_graph_or_pi_replayable,evidence_advancement_v1
8b3cee0395cca604,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"or(d3,s0)","[""d3"", ""s0""]","[""d3"", ""s0""]",2,2d1a604a990ee794,014cf5fea6630f58,c580333a48d30dad,same,npn_94de9e90e231b35b,6,source_graph_or_pi_replayable,evidence_advancement_v1
f08009e3297d35b3,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"xor(d3,s0)","[""d3"", ""s0""]","[""d3"", ""s0""]",2,01bcd8988015e3a8,dcccce2b104b2cad,b5d1f15c17250b42,same,npn_b5d1f15c17250b42,6,source_graph_or_pi_replayable,evidence_advancement_v1
778c5aed1d9ff361,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"and(d3,not(s0))","[""d3"", ""s0""]","[""d3"", ""s0""]",2,fb9f7d1278818447,189f99068d831656,90f21496b5c851e8,same,npn_94de9e90e231b35b,6,source_graph_or_pi_replayable,evidence_advancement_v1
23558d7d057bd27b,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"or(d3,not(s0))","[""d3"", ""s0""]","[""d3"", ""s0""]",2,987c0d75a0115f21,0089dab007154704,2c24932e8e4ebc2f,inverted,npn_94de9e90e231b35b,6,source_graph_or_pi_replayable,evidence_advancement_v1
1feaf1e291550ac0,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"and(d3,s1)","[""d3"", ""s1""]","[""d3"", ""s1""]",2,2a476990e493332a,dea0530aece31472,94de9e90e231b35b,same,npn_94de9e90e231b35b,6,source_graph_or_pi_replayable,evidence_advancement_v1
f9dde2cb572529f4,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"or(d3,s1)","[""d3"", ""s1""]","[""d3"", ""s1""]",2,43947f9e66917fc7,518de167a1c673ab,c580333a48d30dad,same,npn_94de9e90e231b35b,6,source_graph_or_pi_replayable,evidence_advancement_v1
e64a65db6ab7be9d,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"xor(d3,s1)","[""d3"", ""s1""]","[""d3"", ""s1""]",2,8905ec5c6b3d3007,a45f3d743dd5bca7,b5d1f15c17250b42,same,npn_b5d1f15c17250b42,6,source_graph_or_pi_replayable,evidence_advancement_v1
35b07bf59c807df7,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"and(d3,not(s1))","[""d3"", ""s1""]","[""d3"", ""s1""]",2,2329e9983c87cc13,edb51bfdce1a89f7,90f21496b5c851e8,same,npn_94de9e90e231b35b,6,source_graph_or_pi_replayable,evidence_advancement_v1
9f77d405f1fa072e,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"or(d3,not(s1))","[""d3"", ""s1""]","[""d3"", ""s1""]",2,4dbb73906484e950,b35c5876dfa1d495,2c24932e8e4ebc2f,inverted,npn_94de9e90e231b35b,6,source_graph_or_pi_replayable,evidence_advancement_v1
91ec00a679cc57b2,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"and(d3,new_n8)","[""d3"", ""new_n8""]","[""d2"", ""d3"", ""s1""]",3,e6d6cfaa65687287,48d19caf09fe3a92,18025d3f5a1dde11,same,npn_24165068bb0dbfca,6,source_graph_or_pi_replayable,evidence_advancement_v1
2850bd460021b6dd,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"or(d3,new_n8)","[""d3"", ""new_n8""]","[""d2"", ""d3"", ""s1""]",3,cf891de471a09798,26595ffcbd66309e,44898ce7c9af7e76,same,npn_358a268fde92333a,6,source_graph_or_pi_replayable,evidence_advancement_v1
007a56319a8045ef,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"xor(d3,new_n8)","[""d3"", ""new_n8""]","[""d2"", ""d3"", ""s1""]",3,bd36461a5b965ae9,e43d0a342a42127f,b17d45493ba3a535,same,npn_2e96a02abe3f2e05,6,source_graph_or_pi_replayable,evidence_advancement_v1
3299d8b5b1b4bf19,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"and(d3,not(new_n8))","[""d3"", ""new_n8""]","[""d2"", ""d3"", ""s1""]",3,8e0c019a939161d7,85ac644fe90fd0eb,69e480689c9b65d4,same,npn_358a268fde92333a,6,source_graph_or_pi_replayable,evidence_advancement_v1
